runId,candidateSetHash,action,legacyId,managerName,fundName,field,before,after,confidence,evidenceUrls
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-155,Ares Management,"Ares Climate Infrastructure Partners, L.P.",regions,null,"[""North America""]",HIGH,https://www.areswms.com.au/wp-content/uploads/Ares_Sustainability_Report-vF-2021F.pdf
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-155,Ares Management,"Ares Climate Infrastructure Partners, L.P.",sectors,null,"[""Power & ET"",""Utilities""]",HIGH,https://www.areswms.com.au/wp-content/uploads/Ares_Sustainability_Report-vF-2021F.pdf; https://www.businesswire.com/news/home/20211215006088/en/Ares-Management-Corporation-Raises-%242.2-Billion-of-Climate-Infrastructure-Capital
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-155,Ares Management,"Ares Climate Infrastructure Partners, L.P.",size,null,"""$1.4B final close""",HIGH,https://www.businesswire.com/news/home/20211215006088/en/Ares-Management-Corporation-Raises-%242.2-Billion-of-Climate-Infrastructure-Capital
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-155,Ares Management,"Ares Climate Infrastructure Partners, L.P.",sizeAsOf,null,"""2021-12-16""",HIGH,https://www.businesswire.com/news/home/20211215006088/en/Ares-Management-Corporation-Raises-%242.2-Billion-of-Climate-Infrastructure-Capital
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-155,Ares Management,"Ares Climate Infrastructure Partners, L.P.",sizeBasis,null,"""FINAL_CLOSE""",HIGH,https://www.businesswire.com/news/home/20211215006088/en/Ares-Management-Corporation-Raises-%242.2-Billion-of-Climate-Infrastructure-Capital
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-155,Ares Management,"Ares Climate Infrastructure Partners, L.P.",sizeNativeAmount,null,"""1400000000""",HIGH,https://www.businesswire.com/news/home/20211215006088/en/Ares-Management-Corporation-Raises-%242.2-Billion-of-Climate-Infrastructure-Capital
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-155,Ares Management,"Ares Climate Infrastructure Partners, L.P.",sizeNativeCurrency,null,"""USD""",HIGH,https://www.businesswire.com/news/home/20211215006088/en/Ares-Management-Corporation-Raises-%242.2-Billion-of-Climate-Infrastructure-Capital
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-155,Ares Management,"Ares Climate Infrastructure Partners, L.P.",sizeUsdMm,null,1400,HIGH,https://www.businesswire.com/news/home/20211215006088/en/Ares-Management-Corporation-Raises-%242.2-Billion-of-Climate-Infrastructure-Capital
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-155,Ares Management,"Ares Climate Infrastructure Partners, L.P.",sourceUrls,null,"[""https://www.areswms.com.au/wp-content/uploads/Ares_Sustainability_Report-vF-2021F.pdf"",""https://www.businesswire.com/news/home/20211215006088/en/Ares-Management-Corporation-Raises-%242.2-Billion-of-Climate-Infrastructure-Capital"",""https://www.sec.gov/Archives/edgar/data/1810559/000156761921012462/xslFormDX01/primary_doc.xml""]",HIGH,
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-155,Ares Management,"Ares Climate Infrastructure Partners, L.P.",strategies,null,"[""Greenfield"",""Value-Add""]",HIGH,https://www.areswms.com.au/wp-content/uploads/Ares_Sustainability_Report-vF-2021F.pdf; https://www.businesswire.com/news/home/20211215006088/en/Ares-Management-Corporation-Raises-%242.2-Billion-of-Climate-Infrastructure-Capital
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-155,Ares Management,"Ares Climate Infrastructure Partners, L.P.",strategyUrl,null,"""https://www.ares.com/us/businesses-and-products/our-businesses/infrastructure""",HIGH,
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-155,Ares Management,"Ares Climate Infrastructure Partners, L.P.",structure,null,"""Closed-End""",HIGH,https://www.businesswire.com/news/home/20211215006088/en/Ares-Management-Corporation-Raises-%242.2-Billion-of-Climate-Infrastructure-Capital; https://www.sec.gov/Archives/edgar/data/1810559/000156761921012462/xslFormDX01/primary_doc.xml
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-155,Ares Management,"Ares Climate Infrastructure Partners, L.P.",vintage,null,"""2018""",HIGH,https://www.sec.gov/Archives/edgar/data/1810559/000156761921012462/xslFormDX01/primary_doc.xml
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-159,BlackRock,BlackRock Global Energy & Power Infrastructure Fund III,fundName,null,"""BlackRock Global Energy & Power Infrastructure Fund III""",HIGH,https://puc.sd.gov/commission/dockets/HydrocarbonPipeline/2022/HP22-001/testimony/intervenors/NDuganAttach2.pdf; https://www.nasdaq.com/press-release/blackrock-raises-us%245.1-billion-for-global-energy-power-infrastructure-fund-iii-third
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-159,BlackRock,BlackRock Global Energy & Power Infrastructure Fund III,fundStatus,null,"""Financial Close""",HIGH,https://puc.sd.gov/commission/dockets/HydrocarbonPipeline/2022/HP22-001/testimony/intervenors/NDuganAttach2.pdf; https://www.blackrock.com/corporate/literature/whitepaper/blackrock-infrastructure-impact-report.pdf; https://www.nasdaq.com/press-release/blackrock-raises-us%245.1-billion-for-global-energy-power-infrastructure-fund-iii-third
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-159,BlackRock,BlackRock Global Energy & Power Infrastructure Fund III,investmentStrategy,null,"""Global direct-equity energy and power infrastructure fund investing across power, energy-transition, utility, and midstream infrastructure.""",HIGH,https://puc.sd.gov/commission/dockets/HydrocarbonPipeline/2022/HP22-001/testimony/intervenors/NDuganAttach2.pdf; https://www.nasdaq.com/press-release/blackrock-raises-us%245.1-billion-for-global-energy-power-infrastructure-fund-iii-third
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-159,BlackRock,BlackRock Global Energy & Power Infrastructure Fund III,legacyId,null,"""FUND-159""",HIGH,
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-159,BlackRock,BlackRock Global Energy & Power Infrastructure Fund III,managerName,null,"""BlackRock""",HIGH,https://puc.sd.gov/commission/dockets/HydrocarbonPipeline/2022/HP22-001/testimony/intervenors/NDuganAttach2.pdf; https://www.nasdaq.com/press-release/blackrock-raises-us%245.1-billion-for-global-energy-power-infrastructure-fund-iii-third
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-159,BlackRock,BlackRock Global Energy & Power Infrastructure Fund III,regions,null,"[""Asia-Pacific"",""Europe"",""North America""]",HIGH,https://puc.sd.gov/commission/dockets/HydrocarbonPipeline/2022/HP22-001/testimony/intervenors/NDuganAttach2.pdf; https://www.blackrock.com/corporate/literature/whitepaper/blackrock-infrastructure-impact-report.pdf; https://www.nasdaq.com/press-release/blackrock-raises-us%245.1-billion-for-global-energy-power-infrastructure-fund-iii-third
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-159,BlackRock,BlackRock Global Energy & Power Infrastructure Fund III,sectors,null,"[""Midstream"",""Power & ET"",""Utilities""]",HIGH,https://puc.sd.gov/commission/dockets/HydrocarbonPipeline/2022/HP22-001/testimony/intervenors/NDuganAttach2.pdf; https://www.blackrock.com/corporate/literature/whitepaper/blackrock-infrastructure-impact-report.pdf; https://www.nasdaq.com/press-release/blackrock-raises-us%245.1-billion-for-global-energy-power-infrastructure-fund-iii-third
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-159,BlackRock,BlackRock Global Energy & Power Infrastructure Fund III,size,null,"""$5.1B final close""",HIGH,https://puc.sd.gov/commission/dockets/HydrocarbonPipeline/2022/HP22-001/testimony/intervenors/NDuganAttach2.pdf; https://www.nasdaq.com/press-release/blackrock-raises-us%245.1-billion-for-global-energy-power-infrastructure-fund-iii-third
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-159,BlackRock,BlackRock Global Energy & Power Infrastructure Fund III,sizeAsOf,null,"""2020-04-15""",HIGH,https://puc.sd.gov/commission/dockets/HydrocarbonPipeline/2022/HP22-001/testimony/intervenors/NDuganAttach2.pdf; https://www.nasdaq.com/press-release/blackrock-raises-us%245.1-billion-for-global-energy-power-infrastructure-fund-iii-third
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-159,BlackRock,BlackRock Global Energy & Power Infrastructure Fund III,sizeBasis,null,"""FINAL_CLOSE""",HIGH,https://puc.sd.gov/commission/dockets/HydrocarbonPipeline/2022/HP22-001/testimony/intervenors/NDuganAttach2.pdf; https://www.nasdaq.com/press-release/blackrock-raises-us%245.1-billion-for-global-energy-power-infrastructure-fund-iii-third
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-159,BlackRock,BlackRock Global Energy & Power Infrastructure Fund III,sizeNativeAmount,null,"""5100000000""",HIGH,https://puc.sd.gov/commission/dockets/HydrocarbonPipeline/2022/HP22-001/testimony/intervenors/NDuganAttach2.pdf; https://www.nasdaq.com/press-release/blackrock-raises-us%245.1-billion-for-global-energy-power-infrastructure-fund-iii-third
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-159,BlackRock,BlackRock Global Energy & Power Infrastructure Fund III,sizeNativeCurrency,null,"""USD""",HIGH,https://puc.sd.gov/commission/dockets/HydrocarbonPipeline/2022/HP22-001/testimony/intervenors/NDuganAttach2.pdf; https://www.nasdaq.com/press-release/blackrock-raises-us%245.1-billion-for-global-energy-power-infrastructure-fund-iii-third
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-159,BlackRock,BlackRock Global Energy & Power Infrastructure Fund III,sizeUsdMm,null,5100,HIGH,https://puc.sd.gov/commission/dockets/HydrocarbonPipeline/2022/HP22-001/testimony/intervenors/NDuganAttach2.pdf; https://www.nasdaq.com/press-release/blackrock-raises-us%245.1-billion-for-global-energy-power-infrastructure-fund-iii-third
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-159,BlackRock,BlackRock Global Energy & Power Infrastructure Fund III,sourceUrls,null,"[""https://puc.sd.gov/commission/dockets/HydrocarbonPipeline/2022/HP22-001/testimony/intervenors/NDuganAttach2.pdf"",""https://www.blackrock.com/corporate/literature/whitepaper/blackrock-infrastructure-impact-report.pdf"",""https://www.nasdaq.com/press-release/blackrock-raises-us%245.1-billion-for-global-energy-power-infrastructure-fund-iii-third""]",HIGH,
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-159,BlackRock,BlackRock Global Energy & Power Infrastructure Fund III,strategies,null,"[""Core-Plus""]",HIGH,https://puc.sd.gov/commission/dockets/HydrocarbonPipeline/2022/HP22-001/testimony/intervenors/NDuganAttach2.pdf; https://www.nasdaq.com/press-release/blackrock-raises-us%245.1-billion-for-global-energy-power-infrastructure-fund-iii-third
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-159,BlackRock,BlackRock Global Energy & Power Infrastructure Fund III,strategyUrl,null,"""https://www.nasdaq.com/press-release/blackrock-raises-us%245.1-billion-for-global-energy-power-infrastructure-fund-iii-third""",HIGH,
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-159,BlackRock,BlackRock Global Energy & Power Infrastructure Fund III,structure,null,"""Closed-End""",HIGH,https://puc.sd.gov/commission/dockets/HydrocarbonPipeline/2022/HP22-001/testimony/intervenors/NDuganAttach2.pdf; https://www.nasdaq.com/press-release/blackrock-raises-us%245.1-billion-for-global-energy-power-infrastructure-fund-iii-third
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-159,BlackRock,BlackRock Global Energy & Power Infrastructure Fund III,vintage,null,"""2020""",HIGH,https://puc.sd.gov/commission/dockets/HydrocarbonPipeline/2022/HP22-001/testimony/intervenors/NDuganAttach2.pdf; https://www.nasdaq.com/press-release/blackrock-raises-us%245.1-billion-for-global-energy-power-infrastructure-fund-iii-third
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-160,BlackRock,BlackRock Global Renewable Power Fund III,fundName,null,"""BlackRock Global Renewable Power Fund III""",HIGH,https://portal.ct.gov/-/media/OTT/Pension-Funds/Investment-Advisory-Council/031021MeetingPacket.pdf; https://www.nasdaq.com/press-release/blackrock-real-assets-achieves-a-us%244.8-billion-final-close-for-global-renewable
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-160,BlackRock,BlackRock Global Renewable Power Fund III,fundStatus,null,"""Financial Close""",HIGH,https://www.blackrock.com/corporate/literature/whitepaper/blackrock-infrastructure-impact-report.pdf; https://www.nasdaq.com/press-release/blackrock-real-assets-achieves-a-us%244.8-billion-final-close-for-global-renewable
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-160,BlackRock,BlackRock Global Renewable Power Fund III,investmentStrategy,null,"""Global direct-equity renewable-power, storage, and grid infrastructure fund with a documented North American mandate.""",HIGH,https://portal.ct.gov/-/media/OTT/Pension-Funds/Investment-Advisory-Council/031021MeetingPacket.pdf; https://www.nasdaq.com/press-release/blackrock-real-assets-achieves-a-us%244.8-billion-final-close-for-global-renewable
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-160,BlackRock,BlackRock Global Renewable Power Fund III,legacyId,null,"""FUND-160""",HIGH,
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-160,BlackRock,BlackRock Global Renewable Power Fund III,managerName,null,"""BlackRock""",HIGH,https://portal.ct.gov/-/media/OTT/Pension-Funds/Investment-Advisory-Council/031021MeetingPacket.pdf; https://www.nasdaq.com/press-release/blackrock-real-assets-achieves-a-us%244.8-billion-final-close-for-global-renewable
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-160,BlackRock,BlackRock Global Renewable Power Fund III,regions,null,"[""Asia-Pacific"",""Europe"",""North America""]",HIGH,https://portal.ct.gov/-/media/OTT/Pension-Funds/Investment-Advisory-Council/031021MeetingPacket.pdf; https://www.blackrock.com/corporate/literature/whitepaper/blackrock-infrastructure-impact-report.pdf; https://www.nasdaq.com/press-release/blackrock-real-assets-achieves-a-us%244.8-billion-final-close-for-global-renewable
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-160,BlackRock,BlackRock Global Renewable Power Fund III,sectors,null,"[""Power & ET"",""Utilities""]",HIGH,https://portal.ct.gov/-/media/OTT/Pension-Funds/Investment-Advisory-Council/031021MeetingPacket.pdf; https://www.blackrock.com/corporate/literature/whitepaper/blackrock-infrastructure-impact-report.pdf; https://www.nasdaq.com/press-release/blackrock-real-assets-achieves-a-us%244.8-billion-final-close-for-global-renewable
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-160,BlackRock,BlackRock Global Renewable Power Fund III,size,null,"""$4.8B final close""",HIGH,https://www.nasdaq.com/press-release/blackrock-real-assets-achieves-a-us%244.8-billion-final-close-for-global-renewable
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-160,BlackRock,BlackRock Global Renewable Power Fund III,sizeAsOf,null,"""2021-04-08""",HIGH,https://www.nasdaq.com/press-release/blackrock-real-assets-achieves-a-us%244.8-billion-final-close-for-global-renewable
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-160,BlackRock,BlackRock Global Renewable Power Fund III,sizeBasis,null,"""FINAL_CLOSE""",HIGH,https://www.nasdaq.com/press-release/blackrock-real-assets-achieves-a-us%244.8-billion-final-close-for-global-renewable
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-160,BlackRock,BlackRock Global Renewable Power Fund III,sizeNativeAmount,null,"""4800000000""",HIGH,https://www.nasdaq.com/press-release/blackrock-real-assets-achieves-a-us%244.8-billion-final-close-for-global-renewable
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-160,BlackRock,BlackRock Global Renewable Power Fund III,sizeNativeCurrency,null,"""USD""",HIGH,https://www.nasdaq.com/press-release/blackrock-real-assets-achieves-a-us%244.8-billion-final-close-for-global-renewable
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-160,BlackRock,BlackRock Global Renewable Power Fund III,sizeUsdMm,null,4800,HIGH,https://www.nasdaq.com/press-release/blackrock-real-assets-achieves-a-us%244.8-billion-final-close-for-global-renewable
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-160,BlackRock,BlackRock Global Renewable Power Fund III,sourceUrls,null,"[""https://portal.ct.gov/-/media/OTT/Pension-Funds/Investment-Advisory-Council/031021MeetingPacket.pdf"",""https://www.blackrock.com/corporate/literature/whitepaper/blackrock-infrastructure-impact-report.pdf"",""https://www.nasdaq.com/press-release/blackrock-real-assets-achieves-a-us%244.8-billion-final-close-for-global-renewable""]",HIGH,
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-160,BlackRock,BlackRock Global Renewable Power Fund III,strategies,null,"[""Greenfield"",""Value-Add""]",HIGH,https://portal.ct.gov/-/media/OTT/Pension-Funds/Investment-Advisory-Council/031021MeetingPacket.pdf; https://www.nasdaq.com/press-release/blackrock-real-assets-achieves-a-us%244.8-billion-final-close-for-global-renewable
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-160,BlackRock,BlackRock Global Renewable Power Fund III,strategyUrl,null,"""https://www.nasdaq.com/press-release/blackrock-real-assets-achieves-a-us%244.8-billion-final-close-for-global-renewable""",HIGH,
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-160,BlackRock,BlackRock Global Renewable Power Fund III,structure,null,"""Closed-End""",HIGH,https://portal.ct.gov/-/media/OTT/Pension-Funds/Investment-Advisory-Council/031021MeetingPacket.pdf; https://www.nasdaq.com/press-release/blackrock-real-assets-achieves-a-us%244.8-billion-final-close-for-global-renewable
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-160,BlackRock,BlackRock Global Renewable Power Fund III,vintage,null,"""2021""",HIGH,https://portal.ct.gov/-/media/OTT/Pension-Funds/Investment-Advisory-Council/031021MeetingPacket.pdf; https://www.nasdaq.com/press-release/blackrock-real-assets-achieves-a-us%244.8-billion-final-close-for-global-renewable
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-161,Brookfield,Brookfield Infrastructure Fund IV,fundName,null,"""Brookfield Infrastructure Fund IV""",HIGH,https://bam.brookfield.com/sites/brookfield-bam-v2/files/BAM-IR-Master/Supplemental-Information/2026/Q1-26-BAM-Supplemental.pdf; https://bn.brookfield.com/press-releases/brookfield-closes-us20-billion-global-infrastructure-fund
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-161,Brookfield,Brookfield Infrastructure Fund IV,fundStatus,null,"""Financial Close""",HIGH,https://bam.brookfield.com/sites/brookfield-bam-v2/files/BAM-IR-Master/Supplemental-Information/2026/Q1-26-BAM-Supplemental.pdf; https://bn.brookfield.com/press-releases/brookfield-closes-us20-billion-global-infrastructure-fund; https://www.brookfield.com/about-us/investments/genesee-wyoming
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-161,Brookfield,Brookfield Infrastructure Fund IV,investmentStrategy,null,"""Fourth flagship global infrastructure equity fund applying Brookfield's operations-oriented and value-focused investment model across utility, transport, midstream and data infrastructure.""",HIGH,https://bn.brookfield.com/press-releases/brookfield-closes-us20-billion-global-infrastructure-fund
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-161,Brookfield,Brookfield Infrastructure Fund IV,legacyId,null,"""FUND-161""",HIGH,
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-161,Brookfield,Brookfield Infrastructure Fund IV,managerName,null,"""Brookfield""",HIGH,https://bam.brookfield.com/sites/brookfield-bam-v2/files/BAM-IR-Master/Supplemental-Information/2026/Q1-26-BAM-Supplemental.pdf; https://bn.brookfield.com/press-releases/brookfield-closes-us20-billion-global-infrastructure-fund
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-161,Brookfield,Brookfield Infrastructure Fund IV,regions,null,"[""Global"",""North America""]",HIGH,https://bn.brookfield.com/press-releases/brookfield-closes-us20-billion-global-infrastructure-fund; https://www.brookfield.com/about-us/investments/genesee-wyoming
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-161,Brookfield,Brookfield Infrastructure Fund IV,sectors,null,"[""Digital"",""Midstream"",""Power & ET"",""Transportation"",""Utilities""]",HIGH,https://bn.brookfield.com/press-releases/brookfield-closes-us20-billion-global-infrastructure-fund; https://www.brookfield.com/about-us/investments/genesee-wyoming
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-161,Brookfield,Brookfield Infrastructure Fund IV,size,null,"""$20.0B final close""",HIGH,https://bn.brookfield.com/press-releases/brookfield-closes-us20-billion-global-infrastructure-fund
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-161,Brookfield,Brookfield Infrastructure Fund IV,sizeAsOf,null,"""2020-02-07""",HIGH,https://bn.brookfield.com/press-releases/brookfield-closes-us20-billion-global-infrastructure-fund
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-161,Brookfield,Brookfield Infrastructure Fund IV,sizeBasis,null,"""FINAL_CLOSE""",HIGH,https://bn.brookfield.com/press-releases/brookfield-closes-us20-billion-global-infrastructure-fund
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-161,Brookfield,Brookfield Infrastructure Fund IV,sizeNativeAmount,null,"""20000000000""",HIGH,https://bn.brookfield.com/press-releases/brookfield-closes-us20-billion-global-infrastructure-fund
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-161,Brookfield,Brookfield Infrastructure Fund IV,sizeNativeCurrency,null,"""USD""",HIGH,https://bn.brookfield.com/press-releases/brookfield-closes-us20-billion-global-infrastructure-fund
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-161,Brookfield,Brookfield Infrastructure Fund IV,sizeUsdMm,null,20000,HIGH,https://bn.brookfield.com/press-releases/brookfield-closes-us20-billion-global-infrastructure-fund
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-161,Brookfield,Brookfield Infrastructure Fund IV,sourceUrls,null,"[""https://bam.brookfield.com/sites/brookfield-bam-v2/files/BAM-IR-Master/Supplemental-Information/2026/Q1-26-BAM-Supplemental.pdf"",""https://bn.brookfield.com/press-releases/brookfield-closes-us20-billion-global-infrastructure-fund"",""https://www.brookfield.com/about-us/investments/genesee-wyoming""]",HIGH,
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-161,Brookfield,Brookfield Infrastructure Fund IV,strategies,null,"[""Core-Plus""]",HIGH,https://bam.brookfield.com/sites/brookfield-bam-v2/files/BAM-IR-Master/Supplemental-Information/2026/Q1-26-BAM-Supplemental.pdf; https://bn.brookfield.com/press-releases/brookfield-closes-us20-billion-global-infrastructure-fund
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-161,Brookfield,Brookfield Infrastructure Fund IV,strategyUrl,null,"""https://bn.brookfield.com/press-releases/brookfield-closes-us20-billion-global-infrastructure-fund""",HIGH,
2026-08-02-lineage-additions,a900f47c3985e59719c9b664d3ee368af3a024e100f8fb9221b8b9cfe1ff29c4,CREATE,FUND-161,Brookfield,Brookfield Infrastructure Fund IV,structure,null,"""Closed-End""",HIGH,https://bn.brookfield.com/press-releases/brookfield-closes-us20-billion-global-infrastructure-fund
